Cluster	Id
2	5504
3	4750
3	4974
3	5438
3	4769
2	4892
3	4809
2	4810
3	4947
3	4948
2	4949
3	4950
3	4951
2	4952
3	4953
3	4954
3	4808
2	4932
2	4957
3	4959
3	4976
3	5002
3	4842
3	5055
2	4832
2	4847
3	4849
3	5244
3	5000
2	4869
3	4863
3	4901
3	4885
3	4894
2	4982
3	4888
3	4903
4	4999
3	4900
3	5824
0	5643
3	5626
3	5491
3	5603
3	5615
2	5800
3	5912
3	4929
2	4931
2	4958
3	4968
3	5104
3	4981
3	5026
3	5058
3	5084
3	5004
3	5089
3	5130
3	5031
4	5250
3	5032
3	5049
3	5060
3	5486
-1	5688
3	5706
3	5747
4	5749
3	5126
3	5127
3	5519
3	5752
-1	5199
6	5238
3	5241
3	5660
3	5740
3	5773
3	5853
3	5922
3	5940
3	5941
3	5957
3	5966
3	5246
3	5419
3	5434
3	5444
3	5278
3	5290
3	5302
3	5364
3	5370
3	5371
3	5705
3	5558
2	5359
3	5311
2	5477
5	5715
3	5437
2	5414
2	5420
3	5423
3	5911
2	5415
3	5416
3	5456
3	5899
3	5644
3	5967
3	5464
3	5930
3	5517
3	5518
3	5597
3	5585
3	5586
3	5587
3	5588
3	5589
3	5495
3	5646
3	5601
5	5839
3	5915
3	5568
3	5721
3	5770
3	5549
3	5821
3	5683
3	5785
3	5723
3	5547
2	5556
3	5564
3	5672
3	5656
3	5657
3	5685
3	5642
3	5694
3	5699
3	5714
3	5724
3	5725
3	5767
2	5791
3	5659
3	5837
4	5836
3	5833
3	5663
2	5665
3	5668
3	5669
3	5744
3	5641
3	5774
3	5681
2	5658
3	5679
3	5798
3	5720
3	5768
3	5808
3	5809
3	5666
3	5848
3	5693
3	5739
3	5761
3	5850
4	5788
3	5804
3	5820
3	6003
3	5849
3	5907
3	5908
3	5906
3	5909
3	5910
3	5862
3	5888
3	5954
3	5959
3	5996
3	5970
3	5960
3	6000
3	6002
