Cluster	Id
2	1300982
0	1918805
0	1488138
2	2447474
-1	5289234
-1	4997890
-1	771867
0	1269605
3	2577163
0	5322006
0	1783063
2	1042256
0	4994330
0	4060166
0	3192108
1	556994
0	160107
0	4152278
0	537928
0	898385
0	4076899
2	505188
0	286951
3	50051
0	243046
0	1048212
2	2385938
0	4470120
2	5167626
1	2411336
0	374128
0	4511858
0	158755
0	1881460
2	1045348
0	4994519
0	1197136
0	2645945
2	1160808
0	3405878
-1	2604849
-1	1004437
0	13698
0	3061134
0	3585434
0	2471326
0	4535711
0	2901625
0	4282337
0	1599021
0	3683766
0	5043118
2	1652154
2	2143678
0	2055156
0	1914307
2	2569669
2	1357254
0	3132593
0	275911
2	1637110
2	4535753
0	3374071
0	2831819
0	2438604
2	2241996
0	5387744
1	2274791
0	3202393
2	113358
2	3290619
0	360200
1	2770691
2	680407
0	3913223
0	1243166
1	2641079
1	2915244
0	3982256
0	4221147
0	2733602
2	3126827
2	1958747
2	1652275
0	2424228
0	4240949
2	1927789
1	1422903
0	79844
0	2143813
2	5289547
0	1561826
0	3946062
2	1929439
2	3159637
0	4674674
0	3225174
1	4116636
0	1455704
0	3978841
2	898650
2	2577543
0	5060187
0	1586782
2	3716706
2	1395339
2	1062504
2	1852200
1	4446333
0	2111086
0	964207
0	571002
0	1062523
0	1390209
2	3994923
1	5388860
1	2963078
2	1833857
-1	5066797
0	1899591
0	444788
0	5125781
2	246866
0	3683991
2	1197785
0	2242201
1	1373219
0	2406045
1	1854824
0	1755043
0	444367
0	3782305
2	5169254
0	4437662
2	4813784
0	4077220
1	2409201
0	5209287
0	4878283
0	3335285
2	3331296
0	1031166
0	2799287
1	3535945
1	3552959
2	5368393
0	735751
0	4974926
0	4798144
2	1750724
4	287914
0	5289678
0	5486287
0	4946873
0	4667414
0	1200796
2	1430812
0	2471639
0	1914583
0	5060312
2	5355226
0	2124365
0	5453543
2	5125866
0	3240207
0	3749610
0	94154
2	343557
0	551391
0	4273921
2	5027588
0	5076743
1	1627165
2	2995980
2	5227337
2	3167832
0	5490948
2	1160982
3	4283378
2	3406093
0	5289750
1	5205929
0	2963228
0	3815198
0	3361605
1	4609883
2	2606404
1	5001772
0	911295
0	2872097
2	3529245
2	4997230
2	2088063
2	3160562
0	933307
0	1390398
2	2340861
0	1263418
0	14157
0	2864975
0	210782
2	5300879
0	5158761
2	5339559
0	4470634
1	2865010
2	1466402
0	833705
0	309112
2	145274
2	5431849
2	966163
0	5197635
0	2091289
1	4963165
2	740857
0	3010203
0	2733977
0	4700058
2	3759448
2	2780585
2	1501975
0	1431705
0	5433646
2	4054996
0	2046004
1	817871
0	4306861
0	145343
0	5289933
0	1554382
1	1489276
0	702415
0	3749841
2	5355479
0	20464
0	2242525
0	2734054
0	5093354
0	3982987
-1	3979261
0	5158912
0	1047071
1	4503589
0	5195010
2	899109
0	5339988
2	2748107
0	866383
2	607191
2	2832466
0	835983
0	3422305
0	4503655
1	5388400
0	2079310
4	5453943
0	679597
2	3132926
2	1041976
0	4667512
1	3338201
1	2898055
0	5166448
0	650266
2	149017
2	3556935
0	56265
0	2570398
2	3919929
2	5355680
2	4503719
2	2125315
0	2635955
0	5028020
2	4716025
0	1142904
0	1566710
0	5291511
0	4339911
2	3553480
0	2480177
0	3782857
2	1530338
0	997578
0	374992
0	2046168
1	1065965
0	3359708
0	4667617
3	2815743
0	450658
0	1652969
1	2324735
2	1128694
0	4211869
0	5457134
0	2046203
2	2288078
-1	1030402
0	2121091
0	4929797
1	3684614
0	2996510
2	2289495
0	506118
2	1227021
0	4845703
0	2550960
0	3731970
0	2218573
0	2767127
2	4836663
2	5224728
0	2679057
2	770330
0	637221
0	4902707
0	5231502
0	4123719
2	5035754
2	542771
0	3330630
0	5071133
2	155700
2	4077886
0	253328
0	2373975
1	768377
0	4544754
3	473465
0	1262192
2	2975982
0	4618118
0	4929923
0	3815814
0	2505107
0	50467
0	2898328
2	2543477
2	2586059
0	620396
2	2975459
0	2969550
0	3815841
-1	3520932
-1	2153178
-1	3796374
2	4520554
0	1325807
2	4803360
0	2472389
2	49860
2	2177479
0	125589
0	1849801
2	3389899
0	2971585
2	4372947
0	2678265
2	4930004
0	3918640
0	2251046
0	965094
2	1405987
0	1096169
0	342507
0	2111981
2	2452218
0	3160576
0	1686027
2	5108988
2	63032
0	3733314
0	837816
0	4274712
0	2505247
0	3335903
0	5204144
0	4683846
2	3930326
0	5159460
0	3783203
0	2877001
0	4314743
2	3824024
0	2177583
0	2406962
2	720359
0	801339
2	3685284
0	1718845
1	1489475
2	4308193
0	1829583
0	1208471
0	1733560
2	3258955
2	1268675
2	53635
2	5194662
2	2603606
1	4635976
1	2384557
0	3326246
0	2644812
0	2341482
0	1163665
0	816546
2	1292915
0	3370605
2	2472572
0	5370989
0	4438665
0	3095183
0	1171499
0	4871629
0	644572
0	80740
0	539285
3	588994
2	1555104
1	544265
0	4569782
2	3783350
0	514776
0	3363026
0	2671460
2	219847
0	146124
2	3717841
0	4288306
0	5159639
0	1948382
2	4504292
0	2570986
0	2472685
2	816738
0	670446
2	4210888
0	441072
0	4995827
0	2898684
0	2702089
0	2030350
3	1363377
0	4700945
0	3095323
2	5467508
0	1960487
0	1797414
2	1269866
0	5397828
2	5176190
0	1634372
0	3528819
0	1571381
2	748436
0	4933501
2	2341679
1	1529500
0	749045
0	4807479
0	2440003
2	1162057
3	4177026
3	4608820
0	4971563
2	3357526
2	1303616
0	2157176
0	3586907
2	5068300
-1	1686374
-1	512930
2	2874514
2	4144511
2	2210668
2	2095470
2	3750774
0	442724
0	4733813
2	1719171
1	741182
0	3357572
2	2899020
2	420608
2	2845807
0	4711894
0	1588105
1	2243485
0	4901940
0	5422460
0	3423141
0	3334007
-1	900034
2	3341488
0	1588162
2	3108945
0	2178003
0	1162195
0	768980
0	2735064
0	1662541
0	4213139
0	4978733
0	1031162
0	2812662
0	4570151
0	707789
2	2572514
0	2642865
0	277507
2	539658
3	3989961
1	4125699
0	1948684
0	1784848
0	4570160
3	1983692
2	675360
0	2454278
0	813111
2	3423286
1	157933
0	3685436
0	310336
0	2084988
0	3825971
0	3656885
2	4766790
0	4778560
2	1031243
0	3587148
2	2544314
-1	2735186
-1	3463195
0	290595
0	2188592
2	1721455
0	5231963
0	3898632
2	3096448
2	4646298
2	3357787
2	5192802
0	3030460
1	1495570
3	277609
0	5001404
0	5271528
0	2810036
0	5028972
0	1260654
2	2735217
0	4807633
0	2735218
0	146561
0	1621122
0	1528222
0	1883268
2	4209803
0	1595748
0	1096845
0	4406421
2	3390617
0	1232005
0	3521691
2	5469515
0	1948847
2	113840
0	31062
2	3980479
0	3898628
0	4406474
0	3587280
0	4537552
2	3947733
0	2343372
0	3465011
-1	2997467
2	2645365
-1	2613913
0	1400403
0	867595
0	3174763
0	5422372
0	1817894
0	150243
0	2214212
0	2538808
3	3298952
0	3327931
1	2158352
0	474442
0	3194212
0	3295032
-1	284430
0	1202953
0	2178783
0	1830268
0	2096501
1	351951
0	835559
0	3361933
1	3819149
2	816069
0	3849573
2	4717076
0	802150
0	2669928
0	4996458
2	1241225
0	2910873
0	1850750
2	3260904
1	212360
0	3491196
0	408970
2	3980686
2	4832660
0	150111
0	5455257
2	4799913
1	4930988
2	1005152
0	2161489
0	4684456
0	4144568
2	1755946
0	1326540
0	4210126
2	2244698
2	3894675
0	416255
2	1068502
0	3522687
0	5225944
0	4349860
2	1097212
0	3895625
0	4511446
0	2899470
0	580909
2	1000120
2	292018
0	4061036
2	3459470
2	1298963
2	745323
0	4931107
2	3464602
0	1261101
0	4217823
0	224195
2	979162
0	3162317
2	56877
0	5226058
0	5108257
2	4282728
0	1702120
0	2712679
0	127602
0	802391
0	3194454
0	5095007
3	3929927
0	4807445
0	675905
0	3537212
0	5272067
0	286386
0	5233541
0	1992550
0	1392234
2	1457773
0	88567
2	2282421
0	1230080
0	1403512
0	546928
0	4540583
0	4577542
0	2408079
0	2082765
0	2047653
0	2178733
2	2784279
2	2211508
0	51084
2	5334601
0	5095099
2	1210966
2	409281
2	3502046
0	289345
0	4701890
2	291433
0	1134251
0	743767
0	1982150
2	114374
0	4212401
0	1359568
2	4275926
0	2080479
0	3817183
0	1228521
0	4144876
0	3063533
4	4813933
0	2146035
0	95808
0	442109
0	4973788
0	5095231
0	2421542
0	2573080
0	3719051
2	2049677
-1	4439843
-1	3561511
0	2873576
-1	1656203
0	1359662
2	1102015
0	737079
0	2015436
0	769850
0	5193539
2	2944981
0	1195848
0	2784068
0	3561897
2	1170513
0	3325768
1	1374390
2	2572120
0	5070251
0	5029722
0	1359708
0	4505437
0	2703208
0	2473835
2	3042035
2	1556353
2	647562
0	1132666
2	704389
0	2517989
0	114584
0	1687449
2	1163173
0	681409
0	2085745
-1	3588027
-1	4124119
-1	5333601
-1	4482480
-1	1473654
0	180158
0	3227585
0	1916868
3	4548462
0	2375624
0	2703306
2	2473937
2	1851345
2	2408405
0	3469857
0	3260373
0	4750214
0	49123
0	4440051
0	3948535
0	4155895
2	3531300
0	4647649
0	5267516
2	2768918
0	678859
1	5405390
2	933920
0	5304342
2	2097142
2	3883048
0	3505975
0	2414594
2	802888
0	1982536
2	3535909
0	1294419
0	3653717
0	4194053
0	2454476
0	4444661
0	3531073
0	3171129
0	1277854
0	814191
0	1540094
0	253252
1	4669547
0	2015341
0	1473227
0	5062780
1	5259392
1	1888464
0	3887498
0	5128324
2	4779530
0	3063939
0	348372
0	2554591
0	1466049
0	4571292
2	2259766
0	3112617
4	2670761
-1	3949412
0	3824473
0	1440250
2	3174960
0	1271997
0	835771
3	2088137
0	4767931
0	4997311
0	1987259
0	391388
0	2053840
0	4866602
2	4314974
0	5488849
2	3793348
0	4964565
2	1140714
2	1494420
0	1466039
2	3630604
2	442596
0	1360103
0	1917164
0	606451
0	5240257
0	1401761
0	2969366
0	1110792
0	872238
0	2256842
0	1589529
0	388173
2	573734
2	782782
2	412761
2	1982765
0	5259567
2	4505905
2	1473547
0	2782979
1	4407608
0	912797
1	1527115
0	2081089
1	547101
0	5030217
0	1734851
0	5226847
0	4276585
2	2550024
0	2089894
2	5390727
2	2834960
0	2081162
1	4223581
0	246154
0	1435117
0	1822801
0	2646195
0	4538792
0	2965929
2	2738142
0	22337
2	2965948
0	3555771
2	1032648
0	5165914
3	2511904
0	2474444
0	1982932
0	5194231
2	3949454
0	1589763
0	377358
0	5489167
0	5196588
0	3164641
0	4178456
0	1275219
0	3457576
2	1655339
2	3589561
1	847951
0	2966067
2	1688120
0	1786437
2	84129
0	4309574
0	705095
0	639561
0	2933323
1	1036856
0	49740
0	3654220
0	1950294
0	3883614
0	5063281
0	2343544
2	4637305
0	148090
2	4115317
2	2802320
2	3929755
0	2048656
0	1032865
2	3960703
0	2146986
4	475820
3	249388
0	1796356
2	17069
0	4145843
0	3457718
0	1564546
0	508612
1	947247
0	2310867
0	148191
0	2245355
2	4473579
0	1005644
0	4440817
2	3735477
0	17149
1	2736898
0	2939131
0	5174767
1	4805475
3	1637981
0	4309780
0	1786645
0	3687204
0	5131648
0	4309803
2	4681984
2	2934463
0	3031870
2	2575640
0	2016074
0	1537671
0	2343779
1	5073088
2	2051588
-1	3696356
0	3359590
2	5328938
2	3523434
0	2737019
2	2933632
0	1037757
2	478257
0	4834185
2	2376586
2	56606
0	3624742
0	2147221
0	2343836
2	1337405
0	115640
0	5325761
0	3556290
0	2681023
2	410586
2	1924958
2	4309991
0	5098357
0	3687400
0	3795943
3	4350779
2	1794519
0	1360881
1	738325
0	2516577
2	1957660
0	5063712
0	4160903
0	2091144
0	1408447
0	3865262
2	4716069
2	4375633
0	312409
0	4965469
1	978327
0	738398
0	509030
2	2675697
0	2802800
0	1630162
0	3665204
0	640655
0	3687561
2	1703663
0	3458187
1	1264755
2	345234
2	1923279
0	971493
0	3622050
0	967843
0	1205516
2	1524907
0	1526282
2	2606266
0	1168431
0	3687617
2	4310214
0	4094947
0	2380616
0	3556566
0	1033431
2	4444079
0	967900
2	5327490
2	738531
3	129382
0	254150
0	4354694
0	3065070
2	5464932
2	3928757
2	3403023
0	2017246
2	1768720
0	3819868
0	5402907
0	3397530
0	4179209
0	3884346
0	1951035
0	2475324
2	5402241
0	2052619
2	5133854
0	4674574
0	4149546
0	5162311
1	555530
0	4212041
2	2016587
0	3403015
0	3720525
0	982324
0	3078640
1	357614
2	741168
0	2453634
0	2346669
0	1534481
0	378208
0	3982694
2	4346463
0	2606446
0	281055
2	2879657
2	652104
0	4279277
0	3622257
2	4815584
0	1197447
0	3884431
2	3700769
0	5326225
1	2540946
1	644208
0	4619712
2	189824
0	2901393
0	4769174
0	3917225
0	1989272
0	160861
0	3163755
0	5227973
0	4441550
0	4507096
0	2672095
0	3822243
2	3720719
0	2121466
0	17936
0	2311698
0	1005069
0	3796521
0	2413874
0	3067009
0	5195307
0	2606646
0	2974863
0	2213445
2	3821154
0	968285
0	3071505
0	5457822
2	1305928
0	1885812
2	575096
0	5428264
0	509576
0	3233498
0	3268394
0	4543771
0	1045649
0	83608
2	3163809
0	1299372
2	1167466
0	608585
0	3065532
2	1930891
0	3655356
0	1558214
0	4900576
2	259000
2	5293802
0	4246835
2	5304689
0	4343534
1	1068626
2	3524343
2	4542625
0	3404567
0	444154
2	3765073
0	444162
0	1099523
1	1005205
0	378641
3	4417847
2	2091018
0	2191988
0	3131193
2	1492801
0	2770756
0	1722190
2	3262290
1	5013031
0	1754972
0	4474734
2	1669045
1	3602461
4	3505716
0	1591154
2	3524476
0	849763
2	4212613
0	719765
0	4226659
0	1429690
0	3438124
0	4940475
0	2972222
0	2181030
0	5326799
2	5392337
0	5498741
0	509907
0	3104953
0	4583173
0	3166981
0	2061909
0	4052193
0	4376540
0	390606
0	421867
0	4770617
2	3527893
0	739300
0	3597714
0	4053657
2	3537658
1	3595406
0	3328006
0	3234575
0	1951763
0	378915
0	968745
0	3993374
0	4868148
0	4966462
2	2213960
2	2674222
2	5326928
0	5236907
0	3721297
0	4016217
2	4606051
0	4218370
0	3491949
0	1138020
0	1034361
2	968838
0	2943995
0	1044321
3	3820592
0	2902160
2	1071561
0	4804345
0	2115748
0	247973
0	3262633
4	510742
0	4606140
2	2246853
0	2679913
2	3303062
2	3623112
2	3361487
2	5425362
0	3007204
2	3524821
0	720587
0	1755354
0	4278497
0	1240962
0	1886447
0	4507896
0	805113
2	2419149
-1	1141307
0	3197187
0	4409611
2	1952015
0	3073281
0	3892964
1	5426640
0	2324033
0	3101378
2	5271922
0	846202
0	641336
0	5491009
0	3852622
2	3368259
0	4671850
0	3131774
2	614906
0	1984925
1	357741
2	1853858
0	85402
2	1461560
0	4016551
0	1919416
0	4999611
0	2968000
0	18883
0	1427936
0	1467725
0	2640364
0	3590657
2	4606622
0	4126702
0	1400166
3	4086671
2	4643731
0	1536992
2	1690268
1	3076088
0	412191
0	903711
2	975798
0	4737576
2	4606512
0	4647077
0	5392949
2	2520952
0	1296966
0	3000905
2	513157
2	5046167
2	2280038
0	250553
0	1198703
2	2051671
0	2968235
2	4707892
0	3689152
0	3525327
0	4030327
2	2640612
0	325536
0	2718737
0	5491450
0	850012
0	4250970
0	19203
0	4809475
0	4412123
2	1264412
0	2848950
0	3164963
0	2444068
0	5396140
2	1891968
2	2053412
0	681941
0	741137
1	3170348
2	1461031
0	546730
0	5425960
1	1067816
0	286507
0	4977263
2	4639533
2	5140853
0	1834672
0	2640690
1	4969226
0	4049720
0	5491511
2	5271439
0	5262145
0	1887828
0	5229391
2	2510128
0	4705104
2	1264465
0	3498245
0	2870115
2	185917
2	1166181
2	1564506
0	842892
0	5171614
0	2378629
0	3689352
0	3754900
0	5131155
0	1526678
0	19351
2	4049818
0	1736201
0	1177174
0	1342012
0	3394468
2	1929233
2	2456533
0	4803501
2	5461821
0	647023
0	2522959
0	1035195
0	5229503
2	1932126
0	2411457
1	4030269
0	3427275
2	2902989
0	2026101
0	871388
2	481130
0	3505679
0	2643560
0	1343199
0	4902316
0	5235224
0	2248264
0	2454228
0	2378744
0	838649
0	5360648
0	379913
2	1167298
2	5196819
0	1766892
2	86392
0	5263778
2	1494046
0	1004873
2	3787806
0	4349941
0	3764822
2	2739238
0	5330372
0	452367
0	549505
0	1788981
0	5426240
0	515704
0	1733682
0	5039023
0	2383942
0	3329114
0	2280549
0	1567486
0	838777
0	2706951
0	3107365
0	5393561
0	511135
1	1625756
0	2712919
0	4082862
3	3957378
2	2224801
0	3957121
0	2880425
0	117943
0	4476089
0	3001533
2	254505
0	3798222
0	2774111
0	1461462
0	4771044
0	3722472
0	1956798
0	1330447
0	1726277
2	1363327
2	3141652
2	2455201
2	4024733
0	4709254
2	4190901
0	4414168
0	880541
0	4612298
0	838935
0	3013729
0	3656987
0	1110618
0	2485069
0	3198263
0	1690944
2	513709
0	1669071
0	1177706
0	4443469
0	5233784
0	1494382
2	3047233
0	1953389
0	2903416
0	4677254
0	3501167
0	5459358
0	4967840
2	3689951
0	1559976
0	1199529
2	4025329
0	2848679
2	1658310
0	2383114
0	3202517
0	3105876
0	183763
0	5504674
0	4349069
4	813149
0	3274674
2	5165875
0	2969058
0	3952106
0	4771323
0	5393916
1	5203133
0	3367407
0	4181524
2	2018840
1	3921200
0	3690017
2	3788320
0	3010181
0	4160269
2	487772
2	5105704
0	3034677
0	3984950
0	3395131
2	5134989
0	3984961
0	3823603
1	1725235
0	2215512
0	4089470
0	4017828
0	3964774
0	4354214
2	2281128
0	904875
0	2379441
0	3034842
2	3268795
0	4913468
0	3303879
2	1789664
0	4513740
0	1986274
0	4215694
0	324436
0	3963648
0	1072548
2	3329817
2	2457028
0	3231514
2	2751099
0	3460896
0	839464
0	4083509
2	3564842
0	2674496
0	380757
0	1465400
2	4018271
0	1134442
0	2510702
2	1725412
0	317936
0	185358
0	1429378
2	1701927
2	4312990
2	1473180
0	4542367
0	2117540
0	1602865
0	4677509
0	3658735
0	1331125
0	4050872
0	5427150
0	4509649
0	2445263
0	4214745
0	4739034
2	4804577
0	3170968
0	5132261
0	249843
2	512012
0	3832897
0	3559441
0	3002406
2	4087049
2	5460581
0	4161344
0	2347056
0	2871352
2	130032
0	512063
2	3758476
0	5034051
3	3462646
0	2281543
2	5430321
0	2743255
0	3268728
0	1331405
0	1495134
0	4673631
0	1855587
0	4748281
0	4805490
0	5427352
0	2838686
0	1506926
0	250046
0	2019524
0	4542661
0	1076369
0	2156031
0	4446324
0	1108511
0	1069276
2	250079
0	1429738
2	2938252
0	5394683
0	1396992
2	1724712
0	5460270
0	2186633
0	2642238
0	3625284
0	1472158
0	3800422
0	4612391
0	1175112
0	3232124
0	3733711
0	3766047
0	4346940
0	3363210
0	5465858
0	819165
0	3995032
0	4153113
0	5067176
2	416135
0	3400331
2	2260847
0	2740697
2	1496694
0	1533686
0	2970112
0	446976
0	1397256
0	4149776
0	4814276
2	4641314
0	4779008
2	4882213
0	480386
2	1011866
0	5268703
1	844832
0	5034600
4	1109126
0	1036926
0	2544255
0	1888899
0	4346516
0	283288
0	1462945
2	4674769
2	3995564
2	5069213
0	5241641
0	1201504
0	4969143
0	4608700
0	4575939
0	3267565
0	3863175
2	2806482
0	3630373
0	2446053
2	2314995
0	3145234
2	1238964
0	5002003
0	3068699
0	2675483
2	2583796
0	3303613
0	152393
0	1135436
1	3698489
0	5296983
0	3330918
2	4412271
0	1333093
1	2249607
2	3169386
0	4356909
1	4611856
0	152505
0	3274562
0	4191960
2	1008217
0	2479049
0	5133265
0	4740083
0	2479101
0	3365261
2	1078517
2	5404438
0	4780486
0	1168416
2	939413
0	2479143
2	3006836
1	2020392
0	2744877
0	351257
0	1233973
0	252596
0	1365070
0	545895
2	3500875
0	1599037
0	1987704
0	2315395
0	3137118
0	4709965
0	4843881
0	971934
0	2325544
-1	3069103
-1	1733753
-1	1529007
-1	1305598
0	775370
0	1924522
0	4878066
0	3593442
0	2839782
0	1496306
2	4779895
0	2191179
0	4183300
2	1926028
0	4317302
0	1889587
2	808246
0	2417918
0	4642104
2	351964
0	3233100
1	5395793
0	5199639
0	1594708
2	915879
0	5330286
0	4314488
0	4183434
0	1168786
2	5499546
0	2119065
0	3331488
-1	1138984
0	4445874
2	3955183
0	1829896
0	4122227
0	1015737
0	1273467
0	3696313
0	4449771
0	2938315
0	3855827
0	2741722
0	1926021
0	4184717
0	645160
0	4642279
0	3888618
0	4740591
0	5297656
0	357273
0	3959278
0	3069466
2	5241160
0	1471735
0	1922599
0	3005411
0	4249134
0	1791672
0	611913
0	1136222
0	2220453
0	3798935
0	2741865
2	5503986
2	1732693
0	4809773
0	1300119
0	3636955
0	2578080
0	2184874
2	4059308
0	514403
0	710337
0	4354310
0	4052683
2	2119407
0	2911922
1	4019958
0	5500455
0	1365790
2	4577068
0	2289321
0	4840305
0	972605
0	4317919
0	3856202
0	2185042
0	1202003
2	3832229
2	1038189
2	2578500
2	3988061
0	717690
0	3440125
0	2612482
0	654445
0	3430264
0	4249466
0	4970363
0	251792
0	1566502
0	579482
2	4118451
0	1244961
0	3397557
2	4678670
0	645055
0	1398733
0	5363661
2	4879273
0	252792
2	1794701
0	3829657
0	4544489
2	5136869
0	4806652
2	1605188
0	1562631
0	350245
0	3921961
0	2676792
0	3107932
0	2551480
0	2285360
0	3102891
0	2611386
0	841922
0	3266760
2	95823
2	1767007
0	4970761
2	2843876
0	710944
0	5101863
0	22831
0	2323021
0	2648573
0	4905280
0	5134671
2	128328
2	5169156
0	4710570
0	4577659
0	3594634
0	3368350
0	4512169
0	3073741
0	1235372
0	1564674
0	3037630
0	1440017
0	580032
0	4217287
0	5298638
0	4389266
0	1104400
2	3603668
0	517912
0	357369
0	4741657
0	261364
0	424870
0	2382384
0	1563209
0	1104460
1	3791437
0	2874063
0	2415187
0	2550030
0	2579041
0	1497698
2	4423047
0	2678888
0	3955442
0	1530482
1	1337967
0	907916
1	419818
0	4321888
0	849300
0	4938497
0	2677506
2	4846226
0	2644738
0	2813083
0	2087688
0	4217633
0	351022
2	5201935
0	3693359
0	809782
0	1497922
2	389491
1	5139762
0	2549375
2	5205959
0	3464046
0	2416410
0	4847569
0	2817728
0	3075230
0	5141422
0	585653
0	4971669
0	2055859
0	1334164
0	584844
0	1008784
2	2419506
0	908205
2	4250554
0	3922874
0	4774847
0	5299147
0	2710527
0	3337769
0	2712735
0	4348954
0	4316220
0	2317404
0	5495908
0	3693773
0	2120822
0	3005596
0	196105
0	2383014
0	1399980
0	127764
0	908497
0	4481593
0	3955927
0	3628274
0	1900262
0	1760538
0	2317596
0	5070121
0	912005
0	3202383
0	318820
2	4322310
0	4382096
0	351650
0	3038645
0	2907577
0	2186688
0	1891779
0	548295
0	712163
2	5335136
0	2022884
2	4153427
0	320973
0	2842095
0	351742
0	2123997
0	3661340
0	5168693
2	4480569
0	1339255
0	581194
0	4415120
0	3890836
0	3104407
0	24216
0	5463710
0	974499
0	3990393
0	1531578
0	1203908
0	1859273
0	1044939
0	3694981
0	4186312
0	1075139
2	4382419
0	5039276
0	2481887
0	4153069
2	850063
0	2321891
0	5405190
2	813989
0	4808450
0	4906764
0	810793
2	1990446
0	3077134
2	3465189
0	1531695
0	4389809
0	3371722
2	524087
2	1302330
2	3600557
2	1270394
0	941894
0	1797888
0	5142951
0	2684382
0	3071869
2	3962969
0	4153453
0	4125059
2	5138864
0	1662867
0	712604
0	4251577
0	5365690
2	4648278
0	4620172
0	3500996
0	4349946
0	3497985
1	5272179
0	1400864
2	2121767
0	2947987
0	1047760
0	1834690
0	1564770
2	3727471
2	2649151
2	2484155
0	2318531
2	1435691
0	3924172
0	4841687
2	3236058
0	2253024
2	650240
0	2620952
0	844013
2	1930680
0	1073401
2	516355
0	4224034
0	3208846
0	1368376
0	4880091
2	2617859
0	2384234
0	3498348
0	1663340
2	1506561
0	3596675
0	4874637
1	4648736
2	1728909
0	387266
0	4153761
0	3697877
0	4121017
0	483770
2	319935
2	4914821
0	1143625
0	3761353
0	4487934
2	4287294
0	4647370
0	3400374
0	523928
0	980167
0	1210075
0	4517446
0	4615730
0	4094867
0	3898572
0	3175329
0	3699866
0	4058612
0	3632782
0	487340
0	4318673
0	1866000
0	4751244
0	2388421
0	4877004
2	2585605
0	4489019
0	4389071
0	3404606
0	2586443
0	1696293
0	4710950
0	3760691
0	1106500
0	4874859
0	4514421
2	978450
0	3633480
0	3696212
-1	3795517
-1	4975715
0	3341126
0	4022991
0	1893096
0	2056939
0	2128484
0	4776690
0	3531550
0	3171110
0	1570162
2	5464910
2	4612949
0	1041241
0	3898838
0	2057770
0	3925629
0	4356305
0	2450274
0	3728261
0	2881795
2	5333926
0	2975253
0	3007465
0	3531761
0	4325036
0	1041439
2	2552808
0	3073059
0	5497922
0	3826770
0	1275910
2	255101
0	949857
2	4351102
0	3105917
2	1211375
0	686504
0	4711589
0	2188461
0	1765484
0	287941
0	5304932
-1	588399
0	5372288
0	4351217
0	2747103
0	3177033
0	1500436
0	1768657
0	1074502
2	3040604
0	1141368
0	95479
0	4813187
2	3437832
0	4423390
0	1140105
2	3860337
0	1303945
0	812427
0	3728791
0	2876827
0	195004
2	783803
2	4842953
0	3405463
0	1730009
0	1569237
0	4749955
0	976357
2	2816178
0	4976211
0	1926650
2	291461
0	5368996
2	5106881
0	3174810
0	2221591
0	2485043
0	26203
0	3176801
0	550500
0	4253282
0	3368574
2	3270287
0	3341290
0	4351636
2	4980383
0	3303064
0	1959597
0	1177314
0	3107982
0	2156265
0	1173238
0	4713134
0	4515589
0	3041077
0	812855
0	1271612
2	3109779
2	65077
0	878422
2	5203807
1	2647918
0	1931446
2	3502667
2	556374
0	1828746
0	2942878
0	1763232
0	1566680
0	3501428
0	5367802
2	2618208
0	4384771
0	2222084
0	2554051
0	1111384
2	2455845
0	1338054
0	387188
0	2058372
2	1763461
0	2223807
0	2816363
2	1239187
0	4354131
2	1140904
0	3336388
0	518345
2	2354440
0	1865264
0	5105901
0	2323196
2	4647442
0	2322684
0	1534246
2	2289505
0	715104
0	5306529
0	490245
0	1539798
0	780749
0	1997236
2	3828186
0	4778497
0	2715559
0	2124332
2	1568197
0	4975197
0	1831850
0	4683131
0	4123257
0	5238756
0	2845311
0	4978505
0	1436368
0	1600250
0	1404387
0	1567491
0	4911687
0	4582176
0	3631996
2	4221780
0	4353088
0	3337137
0	5405581
0	4648491
0	4910346
0	2064082
2	5500157
0	2226879
0	294246
0	1997140
2	1963894
0	1305690
0	3566682
0	945255
0	947143
0	5140761
0	4747545
0	2026631
0	3895035
2	5174334
0	2751738
0	4549922
0	5405125
0	4062322
0	751348
0	1110660
0	1207615
0	552759
0	1535351
0	2518398
0	3436296
2	1305998
0	4292374
0	1243318
0	4553304
0	2813397
0	2289111
0	913925
0	3206674
2	3337776
0	491050
0	3796568
0	2813552
0	2522611
0	2716984
0	127729
0	3895009
0	2060063
0	1404732
0	2715472
0	1830740
0	4324473
0	948120
0	1634220
0	2847742
0	3960808
0	716778
0	3371572
0	3078593
0	2453560
0	3764288
0	4389128
0	1437784
0	2292190
0	3829945
0	3502290
0	2093290
0	2945322
0	5371518
0	4354496
0	260241
0	5306037
0	1896979
0	390861
0	5436010
2	979874
0	2422033
0	4977293
0	1471160
0	291520
0	3896032
0	3831731
0	914181
0	783121
0	1637456
0	4587217
0	4355382
2	881618
0	4946983
0	621221
0	686605
0	4914069
0	752740
0	4685216
0	3341208
0	1179323
0	1506127
0	1933162
0	2291917
0	2290726
0	4486193
0	3765309
0	5405314
0	4652424
0	2028648
0	4322411
0	3470939
0	1670486
0	4256965
0	95458
0	1176808
2	3339682
0	2128455
0	1735854
0	620402
0	1768159
0	128269
0	3044701
0	2947791
0	2946504
0	556283
0	3669476
0	2127416
0	2063392
0	1408498
0	2455397
0	3439836
0	686001
0	1308626
0	5077018
