 X Y
1333 -7.8059874 -1.7821021
1373 -28.335705 -8.856448
1404 -57.004627 9.321478
1449 -15.978966 -7.606758
1280 -22.76444 -9.008834
1206 31.175163 -18.353914
1828 -28.335705 -8.856448
1839 6.2198844 32.962044
1868 -12.859798 4.2412057
1932 -19.708544 -3.9293246
2126 -12.859798 4.2412057
2144 -8.068172 52.844673
2150 -10.01655 -7.514508
2160 31.175163 -18.353914
2164 6.219884 32.962044
2230 65.78756 30.19006
2507 -8.020472 -62.073437
2578 -8.020472 -62.073437
2064 35.371815 44.449604
3708 -19.708544 -3.9293246
3726 -19.708544 -3.9293246
4222 20.058237 5.152439
4352 -25.383347 1.0627303
5221 -8.020472 -62.073437
1187 31.175163 -18.353914
1188 -3.2699587 -7.4409113
1197 31.175163 -18.353914
1210 -11.012488 -13.902671
1212 -12.859798 4.2412057
1747 -54.852028 8.963136
2180 -8.020472 -62.073437
2436 -6.281615 4.8072042
2720 -40.832752 45.31309
2574 61.53374 17.08064
2722 40.865906 -34.07669
2721 -10.431495 31.430998
2700 -42.209526 23.19746
4144 -15.978966 -7.606758
4356 -54.852028 8.963136
4297 -2.726493 52.95485
5738 31.175163 -18.353914
1216 -14.277672 -2.3506021
2131 84.625725 5.09142
1391 31.175163 -18.353914
1259 -14.277672 -2.3506021
1336 -25.383347 1.0627303
1420 31.175163 -18.353914
1458 9.87435 19.012014
1481 -7.8059874 -1.7821021
1549 -26.664324 -3.848122
1622 -19.708544 -3.9293246
1692 27.054327 9.183233
1785 -54.852028 8.963136
1980 -27.965265 -13.888966
1974 -8.020472 -62.073437
2210 -14.277672 -2.3506021
2237 -12.859798 4.2412057
2335 -11.012488 -13.902671
2389 76.1472 -37.57258
2427 84.62874 5.102639
2489 31.175163 -18.353914
3009 -29.020187 5.028965
2817 44.982258 -36.055317
3377 0.12038108 71.97864
2906 53.133785 -4.668529
3589 -12.859798 4.2412057
4152 15.094119 -36.79034
4190 -7.8059874 -1.7821021
2093 50.388275 0.66190594
3036 -1.2036353 70.59002
1230 15.094119 -36.79034
1480 44.982258 -36.055317
3993 31.175163 -18.353914
1241 31.175163 -18.353914
1312 -20.557507 73.1697
1238 31.175163 -18.353914
1961 -3.2699587 -7.4409113
2106 31.175163 -18.353914
2107 -15.978966 -7.606758
2136 31.175163 -18.353914
2139 15.094119 -36.79034
2163 -23.22644 -16.302872
2020 15.094119 -36.79034
1949 31.175163 -18.353914
4095 -15.978966 -7.606758
1251 31.175163 -18.353914
1255 -24.156887 6.740096
1466 -14.277672 -2.3506021
1284 -14.277672 -2.3506021
1306 -6.281615 4.8072042
1278 -14.277672 -2.3506021
2300 -15.978966 -7.606758
3183 31.175163 -18.353914
1261 -12.859798 4.2412057
3203 -8.020472 -62.073437
3146 38.2016 48.4101
3257 22.657578 64.48681
1273 -14.277672 -2.3506021
2919 10.575806 18.323893
2938 -12.859798 4.2412057
3781 34.205547 23.536205
4266 31.21504 25.194578
1274 -26.664324 -3.848122
1276 -12.859798 4.2412057
1617 -7.8059874 -1.7821021
1668 31.175163 -18.353914
1915 19.937012 6.0974317
1987 -19.152304 1.9422367
2021 -19.152304 1.9422367
2062 -8.020472 -62.073437
2094 -19.152304 1.9422367
2101 -19.708544 -3.9293246
2371 10.058575 16.847961
3734 1.9950467 74.99401
1631 -22.76444 -9.008834
1397 -19.599813 -12.3513775
1419 -26.664324 -3.848122
2012 66.421 10.163243
1345 -2.7170916 52.95584
1350 -23.22644 -16.302872
1365 -15.978966 -7.606758
4114 54.089584 19.386585
5457 74.830055 5.216406
1431 -19.152304 1.9422367
1370 -58.245792 55.70305
1494 -14.277672 -2.3506021
1599 -14.277672 -2.3506021
1616 21.67382 63.988716
1621 -8.020472 -62.073437
1658 -19.708544 -3.9293246
1688 31.175163 -18.353914
1762 19.498209 5.1992154
1722 -8.020472 -62.073437
1776 -8.020472 -62.073437
1842 66.368866 -12.623706
1849 53.13355 -4.668533
1966 15.094119 -36.79034
2196 -14.277672 -2.3506021
2181 -60.67587 49.374565
1877 -59.321346 7.642126
3473 44.982258 -36.055317
3813 -31.58921 37.71712
4389 -29.802588 32.501537
5424 -19.708544 -3.9293246
1329 31.175163 -18.353914
1526 51.091602 1.0681868
1667 -8.020472 -62.073437
1674 38.033264 48.432087
1750 -58.24583 55.702896
2666 -8.614391 32.8228
2920 -25.383347 1.0627303
3015 9.114899 18.08512
3273 74.83081 5.2175837
3373 -8.020472 -62.073437
3376 -8.020472 -62.073437
3062 41.976547 3.4399998
3399 31.175163 -18.353914
3367 -31.813374 38.285374
1976 -22.366726 44.230778
3549 38.251648 48.715736
3349 -8.068294 52.84612
4060 21.78908 65.29538
4158 -58.245792 55.70305
4203 -22.399895 44.17875
4395 31.175163 -18.353914
3293 -58.818333 10.604344
3976 32.703568 24.29835
3776 36.768574 47.347916
4440 15.094119 -36.79034
4451 -19.152304 1.9422367
4659 -21.581718 72.93641
4444 44.982258 -36.055317
4755 -8.020472 -62.073437
4816 -60.548035 45.582233
4828 0.012250398 72.263885
4843 -19.708544 -3.9293246
4923 -15.544371 -12.794004
4986 41.97657 3.4399853
1380 -15.978966 -7.606758
1542 31.175163 -18.353914
1715 76.14721 -37.572582
1355 -19.152304 1.9422367
1769 -43.131145 23.41687
2580 43.453217 3.3037643
2325 84.061485 2.7506382
3766 46.70222 35.043694
4211 51.61568 -2.8027053
4768 -15.978966 -7.606758
5100 -8.020472 -62.073437
5317 40.793587 3.8296857
5318 -60.546978 45.582397
5485 66.41611 -13.131476
5487 -29.020187 5.028965
1726 -58.818333 10.604344
5511 -19.708544 -3.9293246
5513 -8.020472 -62.073437
5526 -60.67587 49.374565
5005 -60.67245 44.837673
5540 -10.94502 31.169214
5521 20.894287 62.99331
5539 6.219884 32.962044
5617 -14.277672 -2.3506021
5623 64.06857 32.364937
5602 -25.36178 72.06692
5698 -15.978966 -7.606758
5661 -14.810016 56.014736
5655 84.19639 3.358808
5520 -11.012488 -13.902671
3864 -46.57694 25.350622
5799 27.054333 9.183298
5594 -60.67587 49.374565
5807 31.175163 -18.353914
5769 -19.152304 1.9422367
5819 -22.76444 -9.008834
5510 -11.535901 54.038155
5828 -8.020472 -62.073437
5840 -60.67587 49.374565
5551 -31.589245 37.71692
5754 67.48273 -12.934178
5811 -14.026357 55.468796
5817 -4.7040896 -13.566358
4719 44.982258 -36.055317
5859 44.982258 -36.055317
5896 44.982258 -36.055317
1360 -19.708544 -3.9293246
1538 -15.978966 -7.606758
1359 31.175163 -18.353914
2505 45.01377 2.2031498
2514 -0.855727 39.78558
2516 -20.962063 73.07568
2619 -4.7040896 -13.566358
2701 40.933266 3.7877305
2992 0.52116984 40.759758
3966 76.1472 -37.572582
1367 -11.012488 -13.902671
1816 -10.01655 -7.514508
1818 -19.708544 -3.9293246
1822 -12.859798 4.2412057
1381 -19.152304 1.9422367
1408 -16.982094 -17.167273
1467 -19.708544 -3.9293246
1378 -19.708544 -3.9293246
1387 -10.01655 -7.514508
1388 -14.277672 -2.3506021
1390 -19.152304 1.9422367
1448 -22.76444 -9.008834
1571 -32.267574 -5.730421
1579 15.094119 -36.79034
1623 -8.020472 -62.073437
1767 -8.020472 -62.073437
1485 -19.152304 1.9422367
2217 49.580997 0.29009822
2258 44.982258 -36.055317
2235 76.147026 -37.57226
2293 64.93577 31.298016
5029 76.14707 -37.572594
1468 -8.020472 -62.073437
1470 -3.2699587 -7.4409113
1471 51.092007 1.0680207
1530 -28.335705 -8.856448
1574 67.035416 -13.274249
1681 -19.708544 -3.9293246
1706 -12.859798 4.2412057
1763 31.175163 -18.353914
2193 -19.152304 1.9422367
2260 -8.614391 32.8228
2265 44.982258 -36.055317
2451 -14.277672 -2.3506021
2478 -7.8059874 -1.7821021
2033 44.982258 -36.055317
2601 -40.90131 45.263554
2603 -40.900993 45.263325
2740 -8.020472 -62.073437
2974 -14.277672 -2.3506021
2995 -14.277672 -2.3506021
3019 67.37687 -12.581199
3235 -15.978966 -7.606758
3386 -19.152304 1.9422367
3298 31.175163 -18.353914
3482 -7.8059874 -1.7821021
3492 15.094119 -36.79034
5053 -19.708544 -3.9293246
4841 53.133778 -4.668529
1418 -19.152304 1.9422367
3723 36.156216 45.736637
4543 1.1431965 73.82261
4703 31.175163 -18.353914
4867 31.208136 25.198416
1513 40.865906 -34.07669
5078 -14.277672 -2.3506021
1433 -16.982094 -17.167273
1457 -8.020472 -62.073437
1488 -6.281615 4.8072042
1511 31.175163 -18.353914
1522 -8.020472 -62.073437
1524 -8.020472 -62.073437
1516 -19.152304 1.9422367
1536 -19.152304 1.9422367
1546 -5.4915466 33.408287
1553 -12.859798 4.2412057
1634 44.982258 -36.055317
1676 19.498209 5.1992154
1682 -7.8059874 -1.7821021
2454 -8.020472 -62.073437
2497 -18.29375 9.105081
2704 -9.689107 31.823906
2705 -60.67587 49.374565
2703 -8.615182 32.82464
2706 31.175163 -18.353914
2707 31.175163 -18.353914
2708 31.175163 -18.353914
2709 31.175163 -18.353914
2712 -31.589205 37.71711
2717 -58.245792 55.70305
2718 -58.245792 55.70305
2674 39.15164 49.476734
2676 -3.024044 68.90804
2737 -60.54691 45.58235
2678 -14.183875 55.60785
2738 -8.616193 32.824226
2699 -39.43167 46.25135
2672 83.99736 2.4397085
2367 15.094119 -36.79034
2762 -60.67587 49.374565
3859 -29.020187 5.028965
5480 40.933258 3.7877302
1455 -14.277672 -2.3506021
2500 -22.76444 -9.008834
1472 -19.152304 1.9422367
1723 -15.978966 -7.606758
5064 -2.7170978 52.954926
1780 31.175163 -18.353914
1495 -14.277672 -2.3506021
1604 -14.277672 -2.3506021
1775 15.094119 -36.79034
3607 -19.708544 -3.9293246
2416 15.094119 -36.79034
3834 -25.383347 1.0627303
1847 31.175163 -18.353914
1855 -58.818333 10.604344
3086 49.977997 19.868746
3003 -13.236719 55.07501
4159 23.571455 65.12829
2001 -11.012488 -13.902671
4548 31.175163 -18.353914
4551 76.14721 -37.572582
1509 -24.156887 6.740096
3543 50.388763 0.6618428
3605 -8.020472 -62.073437
2473 31.175163 -18.353914
5098 -8.020472 -62.073437
3870 -14.277672 -2.3506021
2202 22.314518 63.66476
3918 23.64791 64.432915
1514 -24.107792 -5.7317643
1804 40.865906 -34.07669
2245 31.175163 -18.353914
3358 -14.277672 -2.3506021
5393 -7.8059874 -1.7821021
1532 -19.708544 -3.9293246
1697 14.154113 -34.258
1728 31.175163 -18.353914
1582 31.175163 -18.353914
2010 -14.277672 -2.3506021
2268 22.993868 64.77264
2670 -42.47033 23.295513
2632 -14.68689 55.933483
2628 -42.348583 23.243898
2668 -58.245792 55.70305
1564 -11.012488 -13.902671
3972 -29.80257 32.501568
4430 43.534172 -34.903698
4549 31.175163 -18.353914
1575 -8.020472 -62.073437
1606 -7.8059874 -1.7821021
1595 27.05436 9.183207
2239 -7.8059874 -1.7821021
2246 43.463432 -34.946278
4795 -7.7261443 52.346676
2575 -19.708544 -3.9293246
5722 -19.708544 -3.9293246
1570 29.673195 -16.803421
1580 -3.2699587 -7.4409113
1608 30.659502 -16.330065
1650 44.982258 -36.055317
1730 -14.277672 -2.3506021
1569 -19.708544 -3.9293246
1598 29.137459 -17.644249
1607 29.344698 -17.184555
1663 -18.29375 9.105081
1707 -27.965265 -13.888966
1716 -18.29375 9.105081
1718 -10.01655 -7.514508
1740 29.137466 -17.64423
1577 -19.152304 1.9422367
1583 -57.780117 9.438361
1586 29.673195 -16.803421
1587 29.812551 -16.687994
1588 -14.277672 -2.3506021
1614 -19.708544 -3.9293246
1619 29.080435 -18.539042
1626 40.865906 -34.07669
1646 -23.22644 -16.302872
1659 -19.708544 -3.9293246
1666 43.326244 -35.180134
1673 29.344698 -17.184555
1683 -10.01655 -7.514508
1698 -15.978966 -7.606758
1712 15.595436 -34.803658
2510 46.70222 35.043694
2386 43.48698 -34.925934
1590 -3.2699587 -7.4409113
1906 29.137959 -18.796947
1589 -11.012488 -13.902671
1603 -23.22644 -16.302872
1642 30.144356 -16.490608
1883 -15.978966 -7.606758
1925 -14.277672 -2.3506021
2095 -36.08363 48.1659
2550 22.314518 63.66476
2923 -8.020472 -62.073437
3005 6.219638 32.961998
1671 -15.978966 -7.606758
1705 -19.152304 1.9422367
1711 -6.281615 4.8072042
1760 -11.012488 -13.902671
1768 -6.281615 4.8072042
1798 29.344698 -17.184555
2007 -19.708544 -3.9293246
2027 -10.01655 -7.514508
2122 40.865906 -34.07669
2152 29.344698 -17.184555
2179 -14.277672 -2.3506021
2308 -4.7040896 -13.566358
2366 -27.965265 -13.888966
2665 42.98403 -36.36017
2748 -10.01655 -7.514508
3058 -7.8059874 -1.7821021
3060 -57.914394 8.162527
3340 -14.277672 -2.3506021
3398 -18.29375 9.105081
4939 -19.708544 -3.9293246
5063 30.141201 -16.49204
5093 -8.020472 -62.073437
1710 -12.859798 4.2412057
1759 -15.978966 -7.606758
1695 -7.8059874 -1.7821021
2256 15.172319 -34.202137
2732 -30.948997 35.824856
2068 30.659502 -16.330065
1641 -28.335705 -8.856448
1661 -10.01655 -7.514508
1696 -14.277672 -2.3506021
1936 -57.194904 7.8972387
1919 -23.086323 72.59992
3546 -19.708544 -3.9293246
4302 9.114899 18.08512
4354 7.2977414 20.781174
4596 42.98403 -36.36017
4324 -22.76444 -9.008834
3239 49.977703 19.868645
3326 38.031166 48.77433
2690 66.3628 -12.648083
5363 19.625813 38.02526
5115 -12.90796 54.679817
4267 0.06480682 72.13617
4382 64.46295 31.888458
4269 43.370556 2.5982
4189 -25.318256 72.07735
1685 46.70222 35.043694
1777 -14.277672 -2.3506021
1703 -6.923258 -60.299427
1737 -19.708544 -3.9293246
1679 -30.005318 1.3489482
2430 37.1999 47.503757
3024 -8.020472 -62.073437
4335 14.919568 -34.82754
5523 -2.105191 69.87795
5532 -8.020472 -62.073437
1766 -25.383347 1.0627303
2057 29.13609 -17.648664
2189 42.29893 -35.290054
2277 10.575806 18.323893
2407 19.498209 5.1992154
2376 -26.664324 -3.848122
2884 -8.020472 -62.073437
1684 -16.982094 -17.167273
2000 14.243775 -35.038147
1856 44.982258 -36.055317
2608 -7.8059874 -1.7821021
4339 -29.803347 32.50245
1875 -19.599813 -12.3513775
2047 -8.020472 -62.073437
2069 -14.277672 -2.3506021
1729 -7.8059874 -1.7821021
1817 19.139942 5.776066
5947 15.595436 -34.803658
1708 -19.152304 1.9422367
2038 -16.982094 -17.167273
2114 -8.020472 -62.073437
2115 74.48723 -36.436234
2166 13.30555 -35.01226
2716 44.92313 2.4385178
5516 44.982258 -36.055317
2018 -25.54676 36.14981
5616 29.344698 -17.184555
4724 14.682135 -34.953213
5780 -26.664324 -3.848122
5814 29.668121 -16.807133
1739 -15.978966 -7.606758
2104 -57.022263 8.977323
2536 37.59809 48.148346
2620 -19.152304 1.9422367
3982 35.55195 44.78096
4964 -11.012488 -13.902671
5315 31.175163 -18.353914
4717 29.13587 -17.645016
5607 -19.708544 -3.9293246
3157 -14.277672 -2.3506021
3220 -6.264909 -61.021824
3360 -10.01655 -7.514508
5710 -26.664324 -3.848122
1824 -15.978966 -7.606758
3481 76.14705 -37.572544
2154 29.344698 -17.184555
2806 29.81325 -16.687502
2841 -22.76444 -9.008834
2885 31.175163 -18.353914
3921 -19.708544 -3.9293246
4224 -19.708544 -3.9293246
1790 44.982258 -36.055317
1801 -10.01655 -7.514508
1807 -7.8059874 -1.7821021
1825 -10.01655 -7.514508
1830 -15.978966 -7.606758
1871 -8.020472 -62.073437
1901 31.175163 -18.353914
1920 40.865906 -34.07669
1935 -26.664324 -3.848122
1943 31.175163 -18.353914
1945 31.175163 -18.353914
2213 31.175163 -18.353914
2292 -36.51746 49.353504
4215 -19.708544 -3.9293246
1782 31.175163 -18.353914
1805 -14.277672 -2.3506021
1851 42.98403 -36.36017
1852 -23.22644 -16.302872
1865 -15.978966 -7.606758
1866 -19.152304 1.9422367
1874 -15.978966 -7.606758
1882 -10.01655 -7.514508
1904 -15.978966 -7.606758
1972 43.209896 -34.219482
1955 -7.7261443 52.346676
2009 -7.8059874 -1.7821021
2022 -25.547821 36.15107
2035 31.175163 -18.353914
2037 -15.978966 -7.606758
2079 43.234814 -34.206505
1913 -8.020472 -62.073437
2973 15.877551 -35.020588
1791 -19.599813 -12.3513775
2939 31.175163 -18.353914
3359 14.9413595 -34.91187
3454 -8.020472 -62.073437
2644 22.661093 65.56386
5633 -8.020472 -62.073437
2429 13.788488 -35.36376
1787 -19.708544 -3.9293246
2342 42.92399 -34.32496
2227 31.175163 -18.353914
2228 -12.859798 4.2412057
2271 31.175163 -18.353914
2280 -18.29375 9.105081
2380 -7.142258 -59.742405
2567 -40.685307 45.41955
2573 -60.54698 45.582462
2569 40.793587 3.8296857
3158 -3.2699587 -7.4409113
3785 -60.548115 45.582516
3887 -10.65995 53.745537
1813 -23.068932 -13.011961
5348 -19.152304 1.9422367
2605 -29.803225 32.502193
2606 -57.780117 9.438361
3276 -7.142258 -59.742405
3893 76.14707 -37.572594
4505 31.175163 -18.353914
4578 -57.270927 9.993462
4757 -7.8059874 -1.7821021
4762 40.69963 3.858469
4698 -44.31451 24.085772
4963 -8.981662 -60.269302
5443 44.92413 2.43859
1848 -6.511351 -60.486336
1930 -8.0897455 -59.70125
1950 -10.01655 -7.514508
1952 -22.76444 -9.008834
2055 -18.29375 9.105081
2058 -8.087173 -59.69958
2061 -22.76444 -9.008834
2077 -19.708544 -3.9293246
2236 -26.664324 -3.848122
2395 -11.012488 -13.902671
2424 21.78908 65.29538
2440 -14.277672 -2.3506021
1946 -10.830233 31.227993
2468 -26.664324 -3.848122
2337 43.172287 -35.570557
2273 -1.0028242 -3.1563768
2508 -11.012488 -13.902671
1954 66.78124 -12.2642765
2540 84.3287 3.920266
2549 -10.431495 31.430998
2571 40.932858 3.787681
2572 66.45108 -13.208617
2570 -10.431412 31.431
2592 41.97654 3.4400678
2598 67.37687 -12.581199
2576 -8.020472 -62.073437
2602 -60.672405 44.83722
2610 -6.4532485 34.229588
2617 -8.020472 -62.073437
2597 66.57106 -12.339191
2622 -10.944999 31.16864
2623 -40.6855 45.420246
2621 -10.944999 31.16864
2568 -24.944427 72.163605
2629 -40.832756 45.312794
2638 -10.01655 -7.514508
2651 -19.708544 -3.9293246
2631 -42.30673 23.23409
2671 -9.689414 31.824474
2669 -10.830233 31.227993
2548 -39.430004 46.250275
2694 -38.487377 46.646748
2698 -8.020472 -62.073437
2697 -8.020472 -62.073437
2588 67.035416 -13.274249
2747 42.291233 -36.022884
2741 42.92399 -34.32496
2751 -57.914394 8.162527
2866 66.3628 -12.648083
2881 -22.39989 44.17874
2924 -15.978966 -7.606758
2944 -4.197429 68.01038
2965 -23.22644 -16.302872
1975 -19.152304 1.9422367
2929 -8.23805 31.608501
2987 -25.039413 72.14266
2950 -58.24534 55.702923
2925 -8.020472 -62.073437
3049 -10.01655 -7.514508
2876 -40.68528 45.41941
3090 -11.012488 -13.902671
2402 42.29893 -35.290047
3044 -37.74949 48.81302
3076 43.92763 -34.390076
2759 -10.01655 -7.514508
3206 31.175163 -18.353914
3216 -19.708544 -3.9293246
3217 -57.270927 9.993462
3230 -8.020472 -62.073437
3255 31.175163 -18.353914
3202 -8.020472 -62.073437
3307 -10.01655 -7.514508
3317 39.232773 49.551357
3337 31.175163 -18.353914
3342 -9.689414 31.824474
3379 13.788488 -35.36376
2652 -8.020472 -62.073437
2837 -60.546734 45.582504
3538 -60.67587 49.374565
3584 -8.020472 -62.073437
2019 -15.978966 -7.606758
3895 -26.664324 -3.848122
4033 31.175163 -18.353914
4138 31.175163 -18.353914
3343 -8.020472 -62.073437
4208 -11.012488 -13.902671
4242 -15.978966 -7.606758
4245 31.175163 -18.353914
4423 23.571455 65.12829
2050 -58.245335 55.702934
4413 14.2441845 -35.037434
4501 31.175163 -18.353914
4634 -18.29375 9.105081
4677 61.53277 17.082006
4697 40.865906 -34.07669
2518 -8.020472 -62.073437
4742 66.3628 -12.648083
4741 67.37687 -12.581199
4743 61.52659 17.08766
4669 49.97591 19.86904
4701 49.976078 19.869143
4684 44.322945 20.503899
2584 -8.020472 -62.073437
4746 -45.191963 24.587006
4756 0.5213842 40.759666
4777 -8.020472 -62.073437
4796 -6.4899426 -60.62867
4775 -6.5182533 -60.520535
4452 37.59809 48.148346
4616 -4.9093313 32.73283
4804 -6.7920113 -59.926582
4818 -7.5503473 -60.110603
4814 -6.4539704 34.230675
4708 39.54388 49.842045
4853 31.175163 -18.353914
4858 44.982258 -36.055317
4835 -57.914394 8.162527
4868 -4.7040896 -13.566358
4870 44.102932 2.9966233
4665 31.175163 -18.353914
2003 -19.708544 -3.9293246
5001 -14.277672 -2.3506021
5027 -1.2820277 69.97087
5021 -29.803345 32.502453
5062 -19.708544 -3.9293246
5096 -6.4128885 -60.725258
5086 46.70222 35.043694
5149 -57.914394 8.162527
5150 -6.923258 -60.299427
5215 -60.5475 45.582405
5216 66.44096 -13.187751
5305 -57.914394 8.162527
5417 31.175163 -18.353914
5367 -0.855727 39.78558
5421 -7.885257 -60.03942
5490 31.175163 -18.353914
5505 -57.194904 7.8972387
5471 -39.076275 46.91894
5544 -60.676533 49.37416
5473 -14.0890665 55.52695
5316 26.867615 28.668032
5563 -15.978966 -7.606758
5550 27.054358 9.183206
5691 -23.789185 72.43595
5635 41.92738 20.909786
5857 -14.277672 -2.3506021
5858 -22.76444 -9.008834
5765 -38.123657 47.49324
5611 42.36321 3.4113343
1995 -7.8059874 -1.7821021
3215 -6.281615 4.8072042
3478 31.175163 -18.353914
2169 -30.005318 1.3489482
2222 -14.277672 -2.3506021
2385 31.175163 -18.353914
2387 13.307176 -35.0091
4619 -1.0028242 -3.1563768
2204 -6.453896 34.230145
2290 -14.277672 -2.3506021
2656 -8.55667 -60.042477
2768 31.175163 -18.353914
3779 -11.84472 10.623896
1924 -19.708544 -3.9293246
1941 -11.84472 10.623896
1963 -22.76444 -9.008834
1965 -18.29375 9.105081
1999 -23.22644 -16.302872
1881 -6.281615 4.8072042
2317 14.9413595 -34.91187
1927 -12.859798 4.2412057
2591 -19.708544 -3.9293246
1887 -10.01655 -7.514508
2434 -29.804073 32.50116
2503 15.595436 -34.803658
5050 -12.859798 4.2412057
1929 -23.640856 -1.605791
4779 20.181826 37.21103
3901 -12.507178 54.65413
2076 -31.589205 37.71711
2321 -7.8059874 -1.7821021
2323 -19.708544 -3.9293246
2345 -6.281615 4.8072042
2421 -8.020472 -62.073437
2442 -8.020472 -62.073437
2355 -8.020472 -62.073437
2696 -12.859798 4.2412057
2491 66.57106 -12.339191
2894 31.175163 -18.353914
3073 -1.393175 0.44115546
3123 31.175163 -18.353914
3139 -7.8059874 -1.7821021
3297 31.175163 -18.353914
2525 13.788488 -35.36376
3581 1.9950467 74.99401
1908 -19.152304 1.9422367
2988 -7.8059874 -1.7821021
2686 -30.949255 35.824623
3854 66.33799 10.120277
5054 31.175163 -18.353914
5139 44.103107 2.9966545
2059 31.175163 -18.353914
2100 31.175163 -18.353914
2161 -10.01655 -7.514508
2216 -12.859798 4.2412057
2391 31.175163 -18.353914
3063 -36.08227 48.163963
3683 31.175163 -18.353914
1979 -19.152304 1.9422367
2362 -19.152304 1.9422367
2286 -24.156887 6.740096
3861 -8.020472 -62.073437
4369 -26.664324 -3.848122
5829 -8.020472 -62.073437
2357 -18.29375 9.105081
2423 -26.664324 -3.848122
2824 -1.393175 0.44115546
2827 -23.22644 -16.302872
2832 -19.599813 -12.3513775
2853 -18.29375 9.105081
2857 14.682127 -34.95321
2862 -8.020472 -62.073437
2854 -22.76444 -9.008834
2867 -40.1352 45.831985
2873 -8.020472 -62.073437
2905 31.175163 -18.353914
2875 -4.909256 32.731487
2912 -25.383347 1.0627303
2914 -15.978966 -7.606758
2910 -8.616339 32.823936
2851 49.580997 0.29009822
2930 -19.152304 1.9422367
2918 14.2441845 -35.037434
2931 -26.664324 -3.848122
2933 19.937012 6.0974317
2959 -19.708544 -3.9293246
2975 -26.664324 -3.848122
2991 -14.277672 -2.3506021
2997 -19.599813 -12.3513775
3010 -14.277672 -2.3506021
3011 -19.152304 1.9422367
3038 -25.383347 1.0627303
2624 -8.020472 -62.073437
2511 31.175163 -18.353914
2949 -19.152304 1.9422367
3035 -8.020472 -62.073437
3070 -25.383347 1.0627303
3069 -10.01655 -7.514508
2895 -8.020472 -62.073437
3075 -19.708544 -3.9293246
2730 -9.688968 31.824493
3083 -22.76444 -9.008834
3033 67.055405 -12.275494
2828 67.055405 -12.275494
3084 -8.020472 -62.073437
3085 31.175163 -18.353914
3088 -19.152304 1.9422367
3093 -57.270927 9.993462
3094 -12.859798 4.2412057
3079 -19.708544 -3.9293246
2847 -8.020472 -62.073437
2363 45.035248 2.0101879
3184 -8.020472 -62.073437
3165 -38.488007 46.647255
3192 -14.277672 -2.3506021
3077 31.175163 -18.353914
3016 74.48723 -36.436234
3043 -8.020472 -62.073437
3207 19.937012 6.0974317
3210 -8.020472 -62.073437
3042 -15.978966 -7.606758
3072 -8.020472 -62.073437
3091 -15.978966 -7.606758
2915 -8.615182 32.82464
2952 -38.487625 46.64689
2858 31.175163 -18.353914
3353 74.82632 5.221359
3400 -14.277672 -2.3506021
3409 -19.708544 -3.9293246
3260 26.860216 28.675676
2966 22.661093 65.56386
3323 -57.914394 8.162527
3104 43.92763 -34.390076
3501 66.41611 -13.131476
3521 43.172287 -35.570557
2781 -56.660072 9.8907585
3100 -19.152304 1.9422367
3579 -19.152304 1.9422367
3641 61.573795 17.037447
3652 -12.859798 4.2412057
2907 -15.978966 -7.606758
3074 -15.978966 -7.606758
3422 -25.5473 36.150543
3620 -0.8556032 39.785774
3694 -8.020472 -62.073437
3765 19.139942 5.776066
3863 31.175163 -18.353914
3865 43.92763 -34.390076
2954 -24.156887 6.740096
2913 31.175163 -18.353914
4099 -19.152304 1.9422367
3096 -19.152304 1.9422367
3189 7.2977414 20.781174
4314 -23.22644 -16.302872
4323 -19.599813 -12.3513775
4735 6.219884 32.962044
4770 -6.2619653 -61.02258
4133 -6.489711 -60.629185
5198 39.526344 49.828747
5197 -25.29148 72.08366
5193 74.83656 5.212144
5200 -42.042618 23.144487
5201 -4.130618 68.05982
5202 -4.129839 68.05908
5203 -14.321244 55.692986
3880 31.2124 25.196465
3394 41.518257 3.6039667
5404 -8.021159 -59.67139
5269 -36.518517 49.353596
5454 -14.277672 -2.3506021
5530 -14.277672 -2.3506021
5779 -14.277672 -2.3506021
5860 -15.978966 -7.606758
2008 -19.708544 -3.9293246
2026 -14.277672 -2.3506021
3876 -11.012488 -13.902671
5772 -19.152304 1.9422367
5782 -10.01655 -7.514508
5790 -15.978966 -7.606758
1969 -30.005318 1.3489482
4594 -4.2114205 52.831596
3935 29.731834 26.209347
2412 13.582581 -34.611393
2133 -19.708544 -3.9293246
2458 -19.708544 -3.9293246
3092 31.175163 -18.353914
3122 42.41921 -35.597855
3153 51.092102 1.0680566
3987 -6.281615 4.8072042
3997 -19.599813 -12.3513775
4044 31.175163 -18.353914
4046 -19.152304 1.9422367
4057 -6.923258 -60.299427
4083 -14.277672 -2.3506021
3990 0.52068824 40.758507
4103 -56.31021 8.563988
4448 -16.982094 -17.167273
4391 -6.923258 -60.299427
5989 -15.978966 -7.606758
2015 -19.152304 1.9422367
4898 -44.698685 24.30265
5543 0.52139133 40.759705
3716 -22.76444 -9.008834
4747 84.723015 5.462118
2599 -6.963002 -58.431282
3411 -14.277672 -2.3506021
2288 31.175163 -18.353914
3786 29.71291 26.224709
3787 31.20812 25.199047
3788 29.711945 26.225132
3789 25.659882 29.953106
3790 25.659822 29.953188
3792 25.659906 29.953108
3793 26.870275 28.665789
3791 25.65962 29.952835
3794 26.87027 28.665789
3795 25.659698 29.953331
2375 -11.012488 -13.902671
